year,season,type,category,group,name,title,funding,note,chairman,committee
104,2,常態,文學,創作,陳葚慈,〈都市裡的布農歌聲〉報導文學創作計畫,,,向陽,周芬伶、孟樊、林文義、林黛嫚、胡金倫、趙衛民
104,2,常態,文學,出版,陳金順,《絕峰嶺》：陳金順二十年詩選,,,向陽,周芬伶、孟樊、林文義、林黛嫚、胡金倫、趙衛民
104,2,常態,文學,出版,蔣闊宇,蔣闊宇詩集《好想把你的頭抓去撞牆》出版計劃,,,向陽,周芬伶、孟樊、林文義、林黛嫚、胡金倫、趙衛民
104,2,常態,文學,創作,張英珉,阿香,,,向陽,周芬伶、孟樊、林文義、林黛嫚、胡金倫、趙衛民
104,2,常態,音樂,策展,台北愛樂室內樂坊,愛雷克雅維克音樂節─手‧瘋琴,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,PUNCH打擊樂團,Twincussion擊樂二重奏音樂會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,洪小琴,洪小琴2015雙簧管獨奏會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,琴園國樂團,《說書人音樂劇場-(二)-大稻埕》,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,財團法人邱再興文教基金會,財團法人邱再興文教基金會系列音樂會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,台灣古典學院室內樂團,經典的傳承-曹永昌vs黃智瑛大提琴室內樂團,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,台灣傑出音樂家室內樂團,SalutTaiwan夏綠臺灣夏綠大師系列音樂會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,福爾摩沙合唱團,福爾摩沙合唱團2016系列音樂會之一,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,出版,財團法人邱再興文教基金會,馬水龍作品出版,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,出版,台灣中提琴室內樂團,「提琴寫生」－楊瑞瑟中提琴演奏專輯,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,台北世紀合唱團,「COLOURS—世紀．新．色彩」音樂會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,范婷玉,次女高音范婷玉2015獨唱會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,駐團藝術工作者,小巨人絲竹樂團,蔡欣微-小巨人絲竹樂團駐團作曲家,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,新象股份有限公司,且彈且談─章紅艷彈撥組合音樂會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,原聲巴洛克樂團,繁花。夢創作劇音樂會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,藝之美有限公司,2013伊莉莎白大賽冠軍─吉爾特伯格鋼琴獨奏會與大師班,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,高雄市管樂團,高雄市管樂團2016經典管樂名曲集,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,台灣璇音雅集,【大音希聲】2016新台灣音樂鋼琴作品發表會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,新逸藝術室內樂團,東方饗宴,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,王郁馨,德法經典之夜-王郁馨李增銘聯合音樂會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,財團法人音契文化藝術基金會,心靈樂篇28,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,三個人,三個人．來瘋,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,財團法人許常惠文化藝術基金會,2016製樂小集,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,委託創作,雙溪樂集,雙溪樂集2015委託創作計劃,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,九歌民族管絃樂團,非跨不可-國樂魔鬼訓練營,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,庫普蘭巴洛克合奏團,法蘭西的榮耀,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,出版,李承育,李承育古典薩克斯風演奏專輯【奏鳴曲】,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,委託創作,台北室內合唱團,2015年合唱無設限委託創作計畫_謝宗仁、羅仕偉、羅芳偉、高振剛,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,創作,羅芳偉,管弦樂曲〈瞬˙轉眼之間〉創作計畫,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,委託創作,琴園國樂團,新編說書人音樂劇場~《大稻埕傳奇》科技跨界版,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,悅樂泉,布拉姆斯的古典與浪漫,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,台中愛樂歌劇團,唐尼采第《唐帕斯瓜雷》(GaetanoDonizetti‘s“DonPasquale”)三幕喜歌劇全本演出,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,善果藝術事業有限公司,聆聽維也納─薇莎拉茲與維也納室內樂團,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,委託創作,時間藝術工作室,《十絕句》,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,財團法人擊樂文教基金會,朱宗慶打擊樂團30週年音樂會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,小巨人絲竹樂團,【絲弦情】-絲竹室內樂系列音樂會二場,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,出版,台灣作曲家協會,台灣當代作曲家系列作品XII、XIII,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,谷方當代箏界,2015【川流不息】年度巡迴音樂會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,環境有限公司,帕格尼尼再世─羅曼金小提琴演奏會與大師班講座,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,傳大藝術事業有限公司,普雷特涅夫鋼琴獨奏會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,黃盈媛,2015黃盈媛大提琴獨奏會-東歐經典,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,出版,菁英藝術家,心繫福爾摩沙ー蕭泰然室內樂作品,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,陳冠宇室內樂團,魯賓斯坦的榮耀：StevenLin2015亞洲巡迴鋼琴獨奏會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,委託創作演出,中華民國國樂學會,2015國樂創作聯合發表會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,台灣絃樂團,絃談in樂系列《愛與夢的解析》,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,亞洲作曲家聯盟台灣總會,音樂台灣2015作品發表會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,台北愛樂歌劇坊,浦契尼歌劇《藝術家的生涯》,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,委託創作,台北青年管樂團,藍美米-小提琴協奏曲委託創作,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,文生音樂藝術股份有限公司,「心呈則怡」室內樂音樂會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出研討會,拉縴人男聲合唱團,魅力男聲系列3~星月夜音樂會暨國際大師班講座,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,台北愛樂青年管弦樂團,陳苑芝、萊斯&台北愛樂,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,福爾摩沙合唱團,福爾摩沙合唱團2015系列音樂會之四：2015聖誕音樂會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,台北愛樂青年合唱團,《帶著歌聲去旅行》台北愛樂青年合唱團音樂會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,中華民國聲樂家協會,聲協2016新秀音樂會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,委託創作,財團法人台北市彩霞教育基金會,HetP,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,廖皎含,2016廖皎含鋼琴獨奏會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,新象股份有限公司,阿芙蒂耶娃鋼琴獨奏會與大師班講座,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,創世歌劇團,莫札特歌劇女人皆如此,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,財團法人中國信託商業銀行文教基金會,2015新舞臺藝術節-基頓‧克萊曼&波羅的海弦樂團《新四季》,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,創作,李子聲,李子聲2015年合唱創作計畫,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,創作,何品達,人聲獨奏曲《Envy》創作計畫,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,委託創作,對位室內樂團,夢遊四季,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,委託創作,Legato樂聚,作曲家林桂如委託創作計畫,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,委託創作,對位室內樂團,返鄉者,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,藝之美有限公司,利普金─大提琴指揮與布魯塞爾室內樂團,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,南台灣室內樂協會團,STCMS室內樂之夜,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,拉縴人青年合唱團,拉縴人青年合唱團2016音樂會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,委託創作,台灣師友愛樂協會,《心心鄉惜(四)－室內樂篇》,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,張宜,2016張宜小提琴獨奏會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,委託創作,中壢市民管樂團,生日急轉彎-原創親子音樂劇,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,陽光台北交響樂團,義大利‧陽光‧哈洛德-2016陽光台北交響樂團系列音樂會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,台北室內合唱團,〈漫遊．Renaissance〉TCS經典人生系列,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,研習進修,台北世紀合唱團,金牌指揮-杜萬勝老師合唱指揮講座,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,財團法人台北愛樂文教基金會,人聲管弦樂團－美國香堤克利合唱團,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,黃世欣,2015黃世欣聲樂獨唱會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,陳宜鍾,「我沉睡─但我心清醒」梅湘─對聖嬰耶穌的二十凝視陳宜鍾鋼琴獨奏,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,委託創作,中華民國現代音樂協會,2015現代音協『三五成群‧非典型』委託創作計畫,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,財團法人擊樂文教基金會,2016朱宗慶打擊樂團第一季年度音樂會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,采風樂坊,采風樂坊2015絲竹臺灣夜,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,委託創作,怡誠國際藝術工作室,《發現台灣》－趙怡雯台灣作品中提琴獨奏會委託創作,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,善果藝術事業有限公司,金色經典─維也納國家廣播交響樂團,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,隨想室內樂團,隨想演奏家2016系列《舞動笛琴。幸福再現》,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,林健吉,抒情男高音林健吉聲樂獨唱會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,謝琦雯,謝琦雯2016鋼琴獨奏會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,盧易之,2016盧易之鋼琴獨奏會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,雙溪樂集,東拉西扯,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,林慈音,從黃昏到黎明,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,呂超倫,2015呂超倫大提琴獨奏會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,委託創作,菁英藝術家,菁英藝術家委託創作計畫,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,台北愛樂室內樂坊,台北愛樂室內樂坊2016室內樂集,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,許惠品,2016許惠品鋼琴獨奏會—夜之幻想,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,嚴俊傑,嚴俊傑鋼琴獨奏會-一日三響系列巡演,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,梁茜雯,梁茜雯2015小提琴獨奏會,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,演出,台灣師友愛樂協會,2016德國台灣新音樂交流音樂會及大師班講座,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
104,2,常態,音樂,委託創作,台北打擊樂團,委託創作-陳廷銓,,,鄭德淵,高國香、許瑞坤、蔡永文、蕭慶瑜、蘇顯達、鍾耀光
