id,value
台北市大同區慶安社區發展協會,130000
臺東縣鹿野鄉龍田社區發展協會,130000
社團法人大抓周計畫教育協會,130000
臺東縣成功鎮愛鄉協會,130000
中華傳播學會,130000
大漢玉集劇藝團,130000
新竹市母語推廣協會,130000
施佩吟,130000
浩漢產品設計股份有限公司,130000
WeArt表演藝術平台,130000
國聲廣播股份有限公司,130000
何彥諺,130000
"Nha Nam Publishing & Communications JSC.,",130000
彰化縣秀水鄉金興社區發展協會,130000
許哲兢,130000
蕭建平電視木偶劇團,130000
新竹市香山區香村社區發展協會,130000
雲林縣虎尾鎮興中社區發展協會,130000
台灣行動研究學會,130000
臺東縣基督教種子之家全人關懷協會,130000
新民文化文史工作室,130000
新天鵝堡企業有限公司,130000
五洲秋峰園掌中劇團,130000
三青創意有限公司,130000
臺東縣半農半藝推廣協會,130000
社團法人臺中市向日文化協會,130000
社團法人臺灣勞動力就業發展協會,130000
磚木取夥故事劇場,130000
The Fur.樂團,129786
凱子包,127000
吳霞,125000
王麒愷,125000
呂婉君,125000
張佑維/陳彥廷,125000
陳柏宗/陳芃文/林亞佑,125000
財團法人海墘營文化藝術基金會,125000
彰化縣芳苑生活美學協會,125000
彰化縣永靖鄉四芳社區發展協會,125000
破繭而出樂團,124638
有限責任花蓮縣紅葉福利雞蛋生產合作社,120000
文藻學校財團法人文藻外語大學東南亞學系,120000
社團法人臺北市紅樓詩社,120000
艸創心演擊樂場,120000
柯瑋倫,120000
也品文藝工作室,120000
博彩廣告實業有限公司,120000
魏于嘉,120000
戴文嫺,120000
藝術與開放空間研究室,120000
林欣誼,120000
張卉歆,120000
彰化縣福興鄉番社社區發展協會,120000
社團法人臺中市白冷圳水流域發展協會,120000
洪瑋翎,120000
呂易倫,120000
許志誠,120000
臺南市菜寮溪產業觀光協會,120000
白色方塊工作室,120000
李敏綺,120000
楊秀娟,120000
Kvetuša Dašková Vydavateľstvo Q111,120000
台灣女性學學會,120000
周文鵬,120000
彰化縣和美鎮雅溝社區發展協會,120000
鴻明歌劇團,120000
臺東縣布送學會,120000
盧柏勳,120000
中華關愛身障者協會,120000
新樂園戲劇團,120000
陳姿尹,120000
台灣糖業股份有限公司尖山埤江南渡假村,120000
台東縣金峰鄉新興社區發展協會,120000
台北市在台西藏人福利協會,120000
王麗雯,120000
清華高級中學,120000
林祐聖,120000
社團法人新北市陶瓷釉藥研究協會,120000
有限責任新北市金水山城社區合作社,120000
苗栗縣三義雙潭雲火龍協會,120000
⽴創品牌國際有限公司,120000
余亭薇,120000
社團法人台灣海洋環境教育推廣協會,120000
花蓮縣富里鄉羅山社區發展協會,120000
南投縣水里鄉玉峰社區發展協會,120000
拾樂⽂化股份有限公司,120000
社團法人高雄市原住民婦女永續發展協會,120000
Ben and Judy表演實驗坊,120000
財團法人梅山文教基金會,120000
有限責任嘉義縣阿里山林業生產合作社,120000
奇意果國際有限公司,120000
社團法人台灣廢除死刑推動聯盟,120000
吳芊頤,120000
新竹縣芎林鄉永興社區發展協會,120000
社團法人台北市中華戲劇研究推行協會,120000
新竹縣社區規劃師協會,120000
吳修銘,120000
弛茗企業社,120000
玩童工作室,120000
養心文化餐飲事業,120000
南投縣水里鄉上安社區發展協會,120000
金門縣陶藝學會,120000
三和木藝工作坊,120000
社團法人草嶺社區發展協會,120000
紫園戲劇坊,120000
陳啟英,120000
殷豪飛,120000
古川設計有限公司,120000
初冊文化,120000
馮紀涵,120000
台灣兒童閱讀學會,115000
墟聲創營工作室,115000
新北市枋橋文化協會,115000
鍾適芳,113500
B.c.N.y,113470
Deca Joins樂團,113145
臺灣小鎮文化協會,110000
台東縣太麻里鄉多良社區發展協會,110000
台灣青銀共創行動學會,110000
臺東縣長濱鄉南竹湖社區發展協會,110000
韻清樂舞劇綜合藝術團,110000
賴怡安,110000
彰化縣客家文化藝術發展協會,110000
欒樹下書房（典藏文創有限公司）,110000
"Perfekt,a.s. ",110000
花蓮縣富里鄉造街協會,110000
台灣水沙連好生活文化協會,110000
社團法人台灣戲劇協進會,110000
道法自然探索有限公司,110000
林詩樺,110000
《解嚴之前的禁書》出版計畫,110000
西螺新興閣掌中劇團,110000
屏東縣九如鄉九明社區發展協會,110000
社團法人臺東縣布農青年永續發展協會,110000
臺北傳統戲劇團,110000
八斗喜說演班,108000
彰化縣北斗鎮生活美學協會,106000
盧薇喬,105000
張雪梅,105000
張玉漢,105000
林昱㚬,105000
彰化縣彰化市永樂商圈發展協會,105000
張琬婷,103200
搖滾貓,102000
張政凱,100000
陳永正,100000
碧鷺鷥時裝事業社,100000
蔡俊宜,100000
蔣韜,100000
顏芳姿,100000
多力米故事館,100000
楊朝皓,100000
高中哲學教育推廣計劃：美學、藝術與人生,100000
高雄市田寮區崇德社區發展協會,100000
謝曉琪,100000
劉惠蓉,100000
找回遺失的靈魂:田野調查暨藝術工作坊計畫,100000
財團法人基益慈善基金會,100000
喚劇團,100000
吳郁嫺,100000
北健有線電視股份有限公司,100000
竹塹北管藝術團,100000
六藝劇團,100000
衛武營國家藝術文化中心,100000
楊照【李明駿】,100000
咖啡貓【楊盈箴】,100000
王正雄,100000
蝦米視障人聲樂團,100000
財團法人周大觀文教基金會,100000
曹洛,100000
風之頌樂團,100000
半隻羊設計有限公司,100000
御書房藝廊,100000
港仔門工作室協會,100000
臺中市沙鹿區公明社區發展協會,100000
小劇場學校,100000
玉山民族樂團,100000
市民管樂團,100000
財團法人崇光女中文教基金會,100000
陳家琦,100000
梁瓊丹、陽氏萃恒,100000
艸艸設計有限公司,100000
城邦原創股份有限公司,100000
身授打擊音樂工作室,100000
山水米有機稻場,100000
新竹縣立交響管樂團,100000
臺灣創生發展協會,100000
洪嘉吟,100000
程筱媛,100000
新竹縣富興茶業文化館,100000
聯寶國際文化事業有限公司,100000
張家銘,100000
《女人屐痕Ⅳ》Herfootprints出版計畫,100000
南投縣竹山鎮延正社區發展協會,100000
阿美族學學會,100000
黃連煜,100000
拉縴人男聲合唱團,100000
陳心方,100000
黃麗淑,100000
新加坡春到河畔2020演出,100000
南桃園有線電視股份有限公司,100000
吳明義,100000
港都有線電視股份有限公司,100000
"斯洛伐克 Perfekt, a.s. 出版社",100000
赴法國尼斯亞洲藝術博物館辦理「極樂天堂-臺灣祭儀糊紙藝術展」計畫,100000
林奕其,100000
邱靖雅,100000
開翔國際展覽有限公司,100000
社團法人新竹市竹塹社教服務協會,100000
社團法人臺灣音樂典藏學會,100000
陳逸恩,100000
巨流圖書股份有限公司,100000
臺南市西拉雅文化協會,100000
內政部警政署警察廣播電臺,100000
Lucy【陳珮茹】、Lulu【盧俊諺】、Emma【陳怡安】、士玶【黃士玶】、賴可【賴冠宇】,100000
陳彥伯,100000
我在二手書店,100000
李超,100000
台東縣海端鄉瑪拉斯達邦永續協會,100000
頑書趣工作室,100000
284間空代替藝術關係,100000
李江却台語文教 基金會,100000
許程崴,100000
台東縣成功鎮信義社區發展協會,100000
萬花筒劇團,100000
財團法人新匯流文化基金會,100000
李季,100000
廖文和布袋戲團,100000
栩栩設計有限公司,100000
財團法人東元科技文教基金會,100000
淇武蘭農耕社,100000
社團法人台灣女書文化協會,100000
竹科廣播股份有限公司,100000
台亞客有限公司,100000
宜蘭縣佑聲戲劇協會,100000
財團法人楊三郎文教基金會,100000
日揚木業有限公司,100000
王智祥,100000
旭成建築有限公司,100000
全國廣播股份有限公司,100000
陳堯興,100000
Invoc.計畫,100000
羅婉瑜,100000
明華園日團歌仔戲,100000
2020日本橫濱表演藝術大會國際交流計畫,100000
臺中市新社區崑南社區發展協會,100000
黃意茹,100000
裝載記憶與歷史的行李箱─打造個人移動博物館初探計畫,100000
林彥宇、施嘯天、蔡嘉哲、張詠欣,100000
采風民俗工作室,100000
北港有線電視股份有限公司,100000
徐世賢,100000
阿芹妹【鍾依芹】、阿凱翔【張凱翔】,100000
台灣數位光訊科技股份有限公司,100000
唐妮、陳玥燊、張宸瑋,100000
葛昌惠,100000
雅柏【黃柏諺】,100000
諸羅設計有限公司,100000
黑名單護照計畫,100000
花蓮縣瑞穗鄉馬聚集部落發展協會,100000
宜蘭農校遺址展示館,100000
東道林園景觀工程顧問有限公司,100000
先生小姐以藝工作室,100000
陳芃諭,100000
滿馬那努文化藝術團,100000
象實隨創文化有限公司,100000
台灣自來水股份有限公司第五區管理處斗六服務所,100000
高遠文化事業有限公司,100000
臺北多元藝術空間青少年發展促進會,100000
趙忻儀,100000
中華展演文創發展協會,100000
雲樹雅集,100000
財團法人台北勞工教育電台基金會,100000
詠荏藝術咖啡空間,100000
2021年台灣文化協會100年：啟蒙的飛石活動,100000
新唐城有線電視事業股份有限公司,100000
賴奇霞,100000
呂永輝,100000
Fengta,100000
王佩雯,100000
師大白鹿洞書坊,100000
台灣國家政策研究協會,100000
臺中市農業創生協會,100000
李夢瀟,100000
台灣基督長老教會淡水教會,100000
成金文化整合工作室,100000
璐奇,100000
小步圖書館,100000
古伊琳,100000
埔里地方文化館（埔里藝文中心）,100000
紅瓦民族舞蹈團,100000
社團法人中華心理衛生協會,100000
聯合線上股份有限公司,100000
台灣陶藝學會,100000
惠豪文化事業有限公司,100000
正聲廣播股份有限公司臺中廣播電臺,100000
永佳樂有線電視股份有限公司,100000
張釋分,100000
點子貓科技有限公司,100000
張淳善,100000
小草大樹藝術生活學會,100000
韻鈴舞蹈團,100000
第11屆台灣近代戰爭史學術研討會,100000
望春風廣播股份有限公司,100000
張雅為,100000
臺東縣故事協會,100000
MIT米特薩克斯風重奏團,100000
社團法人多元藝術創作暨教育發展協會,100000
吳宇軒,100000
洪惠冠、蔡榮光,100000
新屋稻米故事館,100000
財團法人佳音廣播電台,100000
觀昇有線電視股份有限公司,100000
華星娛樂股份有限公司,100000
施昀佑,100000
《三軍》影像創作計畫,100000
澎湖縣探索未來發展協會,100000
黃致健,100000
財團法人聖揚文化藝術基金會,100000
喜思設計有限公司,100000
陳侑霏,100000
上品生活科技股份有限公司,100000
雙溪注腳工作室,100000
龍慎科技股份有限公司,100000
南投縣東埔蚋溪環境生態保護協會,100000
慶聯有線電視股份有限公司,100000
Luitingh-Sijthoff,100000
阿田教授【廖新田】、土豆仁【王裕仁】,100000
蔣若琳,100000
社團法人台灣泰雅族語言文化研究發展學會,100000
利沙企業有限公司,100000
翁瑋鴻,100000
社團法人花蓮縣梧繞部落文化產業發展協會,100000
台灣音樂紀錄社,99200
桐響爵士樂團,98709
高雄師範大學工業設計系林漢裕老師,98000
中華大學工業產品設計系廖柏晴老師,98000
國立雲林科技大學創意生活設計系蔡旺晉老師,98000
談談有限公司,97325
陳鈺杰,96940
全樂閣木偶劇團,96000
小西園第四代掌中劇團,96000
六藝音樂有限公司,94800
孩子氣娛樂股份有限公司,91450
阿布斯布農傳統服飾工作室,90000
郭立偉,90000
莎貝莉娜精靈印畫學院,90000
陳韋丞,90000
句逗企業社,90000
花蓮縣卓溪鄉石平部落文化產業推廣協會,90000
魚池鄉千歲國樂團,90000
臺東縣 心驛耕新關懷協會,90000
財團法人成長文教基金會,90000
財團法人社寮文教基金會,90000
林宣瀚,90000
陳佩瑜,90000
新竹縣新埔宗祠博物館推廣協會,90000
社團法人彰化縣愛加倍社區服務協會,90000
众擊有限公司,90000
一把蔥雜燴工作室,90000
花蓮縣壽豐鄉吉偉帝庵原住民部落發展協會,90000
陳韻如,90000
明興閣掌中劇團,90000
彰化縣溪州鄉圳寮社區發展協會,90000
許典甲,90000
花蓮縣富里鄉東里社區發展協會,90000
財團法人嘉義市二二八紀念文教基金會,90000
財團法人東台灣研究會文化藝術基金會,90000
蔡欣芸,90000
梁瓊文,90000
臺東縣池上鄉美學協會,90000
臺中市西區忠明社區發展協會,90000
高雄市鹽埕研究社,90000
劉慧瑛,90000
林道瑄,90000
彰化縣員林市十七份社區發展協會,90000
雲林縣土庫鎮越港社區發展協會,90000
陳韻文,90000
吳芸,90000
雲林縣斗南鎮林子社區發展協會,90000
王雅雍,90000
羅娜霖卡夫的家工作室,90000
黃于珊,90000
台東縣卡大地布文化發展協會,90000
陳俞君,90000
吳亭潔,90000
台中市創新教育發展協會,90000
陳俞霈,90000
彭思錡,90000
林俞君,90000
節奏部落工作室,90000
嘉義縣私立耶米幼兒園,90000
臺東縣阿美族學學會,90000
高雄歌劇團,90000
李慧珍,90000
鄭佳姍,90000
基隆市傳統民俗文化協會,90000
香港商黑市音樂股份有限公司臺灣分公司,88385
銘傳大學商品設計系林福年老師,87500
明志科技大學工業設計系許定洋老師,87500
明志科技大學工業設計系賴宛吟老師,87500
輔仁大學織品服裝學系李玉蓮老師,87500
中國科技大學視覺傳達設計系 黃榮順老師,87500
惡地農夫工作室,85000
左猫視覺工程工作社,85000
臺南市北區中樓社區發展協會,85000
良文藝文工作室,85000
社團法人台灣放伴教育協會,85000
臺南市鹽水區橋南社區發展協會,85000
雲林縣林內鄉城鄉永續發展協會,84000
微獵角旅人客廳有限公司,80000
洪瑋伶,80000
新竹縣芎林鄉上山社區發展協會,80000
109年「導電材料複合天然纖維開發創作補助計畫」-人,80000
財團法人花蓮縣邱安德文化藝術基金會,80000
台灣新高齡社區健康發展學會,80000
109年「導電材料複合天然纖維開發創作補助計畫」-鳴缸,80000
新北市三芝區樂天社區發展協會,80000
彰化縣福興鄉萬豐社區發展協會,80000
你說說工作室,80000
南努客錄影工作室,80000
白色城中－歷史探索與空間創作計畫,80000
唐禹婷,80000
財團法人蘭嶼廣播電台,80000
冬瓜山文創有限公司,80000
鐘雯齡,80000
社團法人台灣法學研究交流協會,80000
PSquare媒體實驗室,80000
鄭雅怡,80000
騆瑜,80000
新象畫會,80000
葉霑,80000
臺北市北投區洲美社區發展協會,80000
寬達國際開發有限公司,80000
格林威智藝術空間有限公司,80000
臺北市中正區櫻花社區發展協會,80000
何孟娟,80000
曾育萱,80000
路徑,80000
黃奕捷,80000
臺東縣攝影學會,80000
張競芝,80000
采樂箏琴有限公司,80000
獨立出版聯盟,80000
黑川互動媒體藝術有限公司,80000
109年「導電材料複合天然纖維開發創作補助計畫」-Feel free,80000
吳柏瑋,80000
繆思踏泥客藝術,80000
高金郎,80000
蔣日盈,80000
台灣街頭文化運動推廣協會,80000
陳冠蓉,80000
新北市三貂角文化發展協會,80000
陳庭怡,80000
臺東縣鹿野鄉瑞和社區發展協會,80000
軟陶藝術工作室,80000
社團法人屏東縣枋寮鄉新龍社區發展協會,80000
財團法人中韓文化基金會,80000
陳為榛,80000
新興閣掌中劇團,80000
歐順影音有限公司,80000
侯思齊,80000
蘭之馨文化音樂坊,80000
景勝戲劇團,80000
中華藝術交流協會,80000
國立臺灣師範大學歷史學系,80000
南管新錦珠劇團,80000
良事設計有限公司,80000
陳金花 ,80000
黑生起司創造股份有限公司,80000
社團法人台灣咾咕嶼協會,80000
劉奕堂,80000
陳亭安,80000
中華民國民俗藝術節協會,80000
黃進龍,80000
張婷雯,80000
嘉義縣阿里山鄉特富野社區發展協會,80000
果翼國際文創股份有限公司,80000
曾增譯,80000
金門縣金寧鄉昔果山社區發展協會,80000
臺南市慧馨關懷協會,80000
邱安忱,80000
陳禹桐,80000
張玉萍,80000
棟軍文創股份有限公司,80000
許程崴製作舞團,80000
2021後疫情時代・舞蹈新視野－慶祝舞蹈節演出活動暨飛鳳獎舞蹈獎頒獎典禮,80000
盧芛,80000
宜蘭縣比亞毫部落永續發展協會,80000
羅森有限公司,80000
雲林縣虎尾鎮安溪社區發展協會,80000
岩石商行,80000
李育貞,80000
嘉義縣布袋鎮布袋社區發展協會,80000
⼤器創意有限公司,80000
彰化縣彰化市平和社區發展協會,80000
中華民國獵人學校協會,80000
澎湖縣馬公市鐵線社區發展協會,80000
梨春園北管樂團,80000
嶺東科技大學創意產品設計系劉宜欣老師,78000
曾士榮,77399
社團法人屏東縣社區大學文教發展協會,76000
王洲明,75000
王秋雯,75000
金門縣金沙鎮何厝社區發展協會,75000
張繼文,75000
王顥燁,75000
郭家勳,75000
羅日生,75000
翌莎精品咖啡,75000
林君潔,75000
高雄市鳳山創新前進基地聯盟,75000
左達工作室,75000
彰化縣和美鎮源埤社區發展協會,73600
林信廷,72260
社團法人亞洲公共文化協會,72000
南混音樂工作室,71400
花蓮縣富里鄉富里社區發展協會,70000
臺南市北區振興社區發展協會,70000
臺中市烏日區仁德社區發展協會,70000
南投縣埔里鎮麒麟社區發展協會,70000
社團法人臺灣花園城市發展協會,70000
弦外織音藝術工作室,70000
朝陽科技大學,70000
黃嘉菱,70000
台灣法語譯者協會,70000
斑馬線文庫有限公司,70000
宏智國際文創股份有限公司,70000
屏東縣霧台鄉阿禮社區發展協會,70000
魂猴設計工作室,70000
澎湖縣湖西鄉菓葉社區發展協會,70000
秋帆書軒,70000
臺東縣延平鄉布谷拉夫部落永續協會,70000
彰化縣彰化市永福社區發展協會,70000
吳宇實,70000
高雄市大寮區中興社區發展協會,70000
澎湖縣湖西鄉南寮社區發展協會,70000
郭美芬,70000
高雄市杉林區日光小林社區發展協會,70000
瑪莉莉文化工作室,70000
許書維,70000
花蓮縣瑞穗社區發展協會,70000
嘉義縣新港鄉月眉社區發展協會,70000
屏東縣崁頂鄉四季紅生活文化促進會,70000
說鼓生活工坊,70000
智慧菓科技有限公司,70000
高雄市內門區金竹社區發展協會,70000
賀子裴,70000
馬斯林恩工作室,70000
屏東縣屏東市橋南社區發展協會,70000
花蓮縣瑞穗鄉生活美學協會,70000
花蓮縣卓溪鄉生活美學協會,70000
臺東縣長濱鄉膽曼社區發展協會,70000
梓鈞文創產業有限公司,70000
高雄市茄萣區金鑾太平歌樂社,70000
林怡瑄,70000
動力扮戲團,70000
李婉萱,70000
楊銘澤,70000
雲林縣崙背鄉讀書協會,70000
苗栗縣頭屋鄉明德社區發展協會,70000
社團法人臺東縣教育發展協會,70000
FLAVOR HUALIEN 文化推廣工作室,70000
陳又真,70000
林泓宇,70000
社團法人花蓮縣婦女公共事務發展協會,70000
蔡沂蓁,70000
張啟傅,70000
社團法人南投縣康建發展協會,70000
社團法人溪水藝術關懷發展協會,70000
彰化縣員林市林厝社區發展協會,70000
社團法人台灣基石純園協會,70000
許奕堃,70000
陳盈君,70000
高雄市鳳山城文化志工協會,70000
臺南巿店仔口文教協會,70000
台南應用科技大學,70000
臺南市水交社文化學會,70000
勃樂兒工作室,70000
頂山代天府,70000
李欣芫,70000
雲林縣斗南鎮新光社區發展協會,70000
金門縣金湖鎮新頭社區發展協會,70000
彰化縣埔鹽鄉豐澤社區發展協會,70000
社團法人台灣農村陣線,70000
胡孝誠,70000
張浥雯,70000
野人文化股份有限公司,70000
廣青合唱團,70000
周岳澄,68579
大葉大學工業設計系李朝金老師,67500
享作工作室,66000
雲林縣虎尾鎮堀頭社區發展協會,65600
張譽馨,65000
雲林縣海韻國樂社,60000
社團法人臺南市南瀛文化協會,60000
桃園市南崁文化協會,60000
黃柏鈞,60000
月一文食館,60000
台北市閱讀寫作協會,60000
苗栗縣部落創意文化產業協會,60000
社團法人高雄市魚菜共生推廣協會,60000
元樂閣木偶劇團,60000
向予書苑文化藝術工作室,60000
彰化縣基督教青年會,60000
圈谷資訊股份有限公司,60000
花蓮縣山海樂活協會,60000
臺中市鄉土文化學會,60000
台灣長期照護品質管理協會,60000
鳳鳴國劇團,60000
花蓮縣瑞穗鄉迦納納部落發展協會,60000
龔玉玲,60000
鳳鳴歌劇團,60000
鄭安齊,60000
傳承戲曲藝術劇坊,60000
社團法人新北市環境文教協會,60000
純粹室內樂團,60000
大間構造場,60000
臺中市社會企業發展學會,60000
臺中市大雅區大雅社區發展協會,60000
漾澄製作,60000
SHOW影劇團,60000
臺中市神岡區溪洲社區發展協會,60000
筆耕書店,60000
陳臻,60000
南投縣仁愛鄉清流社區發展協會,60000
都蘭小洋房工作室,60000
山嵐海燕文化工作室,60000
南投縣埔里鎮虎山社區發展協會,60000
發熱帶樂團,60000
臺南市安南區南興社區發展協會,60000
台灣風歌樂集,60000
財團法人淡水文化基金會〈淡水社區大學〉,60000
社團法人金門縣島嶼美學協會,60000
花蓮縣花蓮市 計工社區發展協會,60000
臺東縣卑南鄉初鹿社區發展協會,60000
屏東縣五溝水守護協會,60000
臺南市六甲區六甲社區發展協會,60000
財團法人主婦聯盟環境保護基金會,60000
桃園市魅力金三角地方特色產業發展協會,60000
傳奇藝術劇團,60000
新竹縣泰雅學堂教育協會,60000
臺中市十三寮聚落發展協會,60000
淡水南北軒,60000
常溫品牌製造坊,60000
同人誌數位有限公司,60000
彰化縣鹿港鎮菜園社區發展協會,60000
蒲添生雕塑工作室,60000
苗栗縣後龍灣發展協會,60000
社團法人新竹市科學城社區大學發展協會,60000
台東縣太麻里鄉香蘭社區發展協會,60000
台灣客家山歌團,60000
社團法人彰化縣秀水鄉馬興社區發展協會,60000
當漂流木遇見陶工作室,60000
御綺新時代劇坊,60000
雲林縣斗六市溪洲社區發展協會,60000
台灣國寶文創網路科技社,60000
優游設計有限公司,60000
金麟戲劇團,60000
沈慈珍,60000
和光接物環境設計有限公司,60000
台灣原住民族多元發展協會,60000
臺灣音像藝文協會,60000
屏東縣牡丹鄉石門社區發展協會,60000
財團法人天主教會花蓮教區富里天主堂,60000
唯，劇場,60000
台灣紹興學程,60000
台南市新化區礁坑社區發展協會,60000
臺中市沙轆社文化促進會,60000
愛相隨表演藝術團,60000
栩嘉商行,60000
雲林愛樂室內合唱團,60000
好好行銷有限公司,60000
社團法人高雄市關懷台灣協會,60000
柔聲音樂,60000
臺東縣鹿野鄉瑞豐社區發展協會,60000
黃兆嶔,60000
桃園市大園國際商圈發展協會,60000
臺中市好伴照顧協會,60000
宇晴虹電影工作室,60000
台中市神岡區圳堵社區發展協會,60000
「讓臺灣音樂的愛走出去－送愛俄羅斯公益 慈善音樂義演交流活動」,60000
李添貴,60000
單德興,56800
高雄市茄萣生態文化協會,56000
臺中市北屯區仁和社區發展協會,55000
李李司國際有限公司,55000
臺中市大肚區大肚社區發展協會,55000
南投縣竹山鎮和興社區發展協會,55000
彰化縣彰化市石牌社區發展協會,55000
客氣什麼文化事業有限公司,51600
財團法人真理大學,50000
新竹縣芎林鄉婦聯會,50000
南投縣埔里鎮蜈蚣社區發展協會,50000
余宛倫,50000
林潔妤,50000
劉怡辰,50000
成昀臻,50000
焦志方,50000
江芷均,50000
宜蘭縣員山鄉蓁巷社區發展協會,50000
桃園市社區營造協會,50000
臺東縣Likavung呂家望文化發展協會,50000
歌勒文傳工作室,50000
藝殿國際圖書有限公司,50000
謝子凡,50000
花蓮縣秀林鄉陶樸閣美學才藝發展協會,50000
臺東縣長濱鄉光榮社區發展協會,50000
新北市原住民族產業技能發展協進會,50000
王羽綺,50000
新北市越南新住民同鄉會,50000
李珮綺,50000
趙孝嚴,50000
彰化縣文化資產學會,50000
蔣浩然,50000
北港汾雅齋南管樂團,50000
財團法人邱再興文教基金會,50000
花蓮縣幸福生活美學交流協會,50000
屏東縣東港鎮海宮南樂社,50000
新北市書香文化推廣協會,50000
叁拾捌之壹工作室,50000
基隆市顧八斗協會,50000
財團法人宜蘭吳沙文化基金會,50000
臺東縣都蘭多元文化技藝發展協會,50000
桃園市東南亞藝文教育創新暨研究協會,50000
臺東縣臺東市後山生活美學協會,50000
弘雅三民圖書股份有限公司,50000
李麗珠,50000
李宇妍,50000
林婷立,50000
黃吉正,50000
語雨文化工作室,50000
唯劇場,50000
朱國良,50000
國立臺中科技大學,50000
陳柏伸,50000
壽豐鄉生活美學協會,50000
台東縣都蘭多元文化技藝發展協會,50000
博方文創事業有限公司,50000
嘉義市新移民女性關懷協會,50000
新北市猴硐礦工文史協會,50000
臺東縣鹿野鄉永昌社區發展協會,50000
邱玉媛,50000
苗栗縣羅庚埤觀光文化發展協會,50000
社團法人台灣周益記文化遺產永續發展協會,50000
新竹縣婦幼發展關懷協會,50000
部落微創影像工作室,50000
南投縣草屯鎮南埔社區發展協會,50000
苗栗縣公館鄉石墻社區發展協會,50000
飄緹亞,50000
清流文創有限公司,50000
臺灣耕牛文化協會,50000
宏寰貿易股份有限公司,50000
財團法人台灣省屏東縣東港東隆宮,50000
花蓮縣吉安鄉干城社區發展協會,50000
臺東縣臺東市豐年國民小學,50000
吳貞諭,50000
社團法人臺東縣心驛耕新關懷協會,50000
財團法人淡水文化基金會淡水社區大學,50000
臺南市新化區礁坑社區發展協會,50000
財團法人彰化縣文化基金會,50000
廖為民,50000
台灣城市國際文化交流協會,50000
雲林縣斗六市林頭社區發展協會,50000
新北市賽考利克山林智慧文化傳承協會,50000
臺南市玉井區望明社區發展協會,50000
新北市蘆洲區客家美音協會,50000
社團法人台北市眷村心文化協會,50000
謝孟庭,50000
吳孟瑾,50000
南投縣水里鄉頂崁社區發展協會 ,50000
財團法人福田樹木保育基金會,50000
花蓮縣秀林鄉部落交流協會,50000
朱瑞莉,50000
小島動畫股份有限公司,50000
陳宣伃,50000
哈娜古手作工坊,50000
雲林縣褒忠花鼓文化協會,50000
郭文田,50000
羅偵瑋,50000
日光小林社區發展協會,50000
屏東縣霧臺鄉佳暮社區發展協會,50000
臺東縣金峰鄉嘉蘭社區發展協會,50000
財團法人忠泰建築文化藝術基金會,50000
社團法人台北市文山區明興社區發展協會,50000
財團法人台北市文化基金會臺北偶戲館,50000
何蕙君,50000
苗栗縣精典文化協會,50000
林建宇,50000
徐佳瑩,50000
桃園市文化發展協會,50000
臺東縣鹿野鄉龍田崑慈堂,50000
茄冬文史協會,50000
臺中市順和共好發展協會,50000
社團法人Ibu原鄉兒少生涯教育協會,50000
吳冠廷,50000
島之島事業有限公司,50000
雲林縣莿桐鄉新莊社區發展協會,50000
中華民國詩情公民文化協會,50000
臺灣原住民族觀光協會,50000
臺中市山城人文產業發展協會,50000
社團法人中華國際身心障礙者生命教育推廣協會 ,50000
曾聖慈,50000
蔡嘉如,50000
鄭采和建築師事務所,50000
宜蘭縣員山鄉內城社區發展協會,50000
史瑋馨,50000
張家端,50000
新竹縣關西鎮藝術小鎮發展協會,50000
孔雅玄,50000
王佳安,50000
藝龍布袋戲劇團,50000
第二屆青少年哲學論說文寫作比賽,50000
雲林縣大埤鄉尚義社區發展協會,50000
臺灣有機半島協會,50000
無境文化事業股份有限公司,50000
臺中市霧峰區桐林社區發展協會,50000
台灣客家公共事務協會,50000
拾樂坊,50000
陳俞安,50000
南投縣草屯鎮復興社區發展協會,50000
梁庭嘉,50000
彰化縣花壇鄉文德社區發展協會,50000
小農文創有限公司,50000
呂宅著存堂,50000
書暢藝術工作室,50000
台南市普濟文史研究協會,50000
雷安平,50000
社團法人桃園藝文陣線,50000
高雄市台灣文創交流協會,50000
社團法人屏東縣臻愛關懷協會,50000
吳宗賢,50000
劉欣儒,50000
佳馨居家護理所,50000
彰化縣和美鎮面前社區發展協會,50000
鄭登義,50000
TIFA多元綜藝團,50000
梁鈞凱,50000
羅崴,50000
南投縣竹山鎮富州社區發展協會,50000
屏東縣琉球鄉小琉球城鄉永續發展協會,50000
屏東縣來義鄉靈佳樂祖靈屋傳統文化協會,50000
南投市嘉興社區發展協會,50000
基隆市社造福利服務協會,50000
赫思西亞品牌創意有限公司,50000
桃布里文化創作空間,50000
石梯窯工作室,50000
張皓鈞,50000
台灣人文學社,50000
宜蘭縣大同鄉觀光休閒產業發展協會,50000
新北市環境文教協會,50000
零企藝術企劃工作坊,50000
花蓮縣鄉村社區大學發展協會,50000
明星園掌中劇團,50000
台中市生活美學協會,50000
吳冠萱,50000
臺中市創新教育發展協會,50000
社團法人雲林縣四湖鄉沙崙湖文史關懷協會,50000
klbiun(奇萊)合唱團,50000
丹麥社區管理委員會,50000
臺中市和平區健康促進推廣協會,50000
宜蘭縣北投社文化發展協會,50000
財團法人崇德文化教育基金會,50000
林書如,50000
陳薏文,50000
屏東縣原住民新潮流文化產業發展協會,50000
埕三藝術有限公司,50000
